,text,label,paraphrased_text
12,"Der står også alt muligt bavl i Bibelen. Det er op til menneskene, at fremelske sameksistens, ikke til en fiktiv skaber.",negative,"Menneskene har ansvaret for at skabe sameksistens, ikke en imaginær skaber, da der også står meget uforståeligt indhold i Bibelen."
13,"1) Hele det offentlige Danmark gik ikke Hitlers ærinde, men de var særlig nidkære Hitler-venner (billedet). De var parat til at sælge jøderne til kz-lejrene i 43.
2) ""Alle muslimer er forfærdelige""? Nej, det er vist din egen holdning? Ikke min. #dkpol",negative,"1) Alle i det offentlige Danmark arbejdede ikke i Hitler's interesse, men de var særligt ivrige Hitler-tilhængere (illustrationen). De var villige til at sende jøderne til koncentrationslejrene i 1943.
2) ""Alle muslimer er forfærdelige""? Nej, det er vist din egen mening? Ikke min. #dkpol"
14,"Hold kæft, hvor er det skidt, mand.",negative,"Hold op, hvor er det forfærdeligt, mand."
15,"Sandt nok 😄 de går også ind for at bankerne IKKE skal være finansielle supermarkeder, de skal kun være bankvirksomheder. Det er der bestemt, de siger de vil passe på flygtninge, men deres økonomiske politik, hjælper dem IKKE. Men altid noget du ikke stemmer på VLAK mere 👏",negative,"Ja, det er korrekt 😄 De støtter også tanken om, at bankerne ikke bør være finansielle supermarkeder, men kun skal fokusere på bankvirksomhed. Selvom de siger, at de vil tage sig af flygtninge, så hjælper deres økonomiske politik ikke dem. Men det er i det mindste godt, at du ikke stemmer på VLAK mere 👏"
16,"Min gamle holdkammerat fra ungdomsårene i Skive IK takker af til sommer. Sikke en fantastisk karriere, Würtz. Jeg kan stadig huske, hvordan han bragede igennem med det samme, da han som et ungt stortalent skiftede til AaB. Det var vi stolte af i Skive.#sldk #aab",positive,"Til sommer siger min tidligere holdkammerat fra ungdomsårene i Skive IK farvel. Würtz, hvilken fantastisk karriere. Jeg kan stadig huske, hvordan han gjorde sig bemærket med det samme, da han skiftede til AaB som et ungt stortalent. Vi var stolte af det i Skive. #sldk #aab"
17,"Jeg har tømmermænd på #delmøde19, men måtte alligevel på talerstolen for at opfordre salen til at tage fælles ansvar for at bekæmpe seksuelt upassende adfærd. har enstemmigt vedtaget at tilføje et afsnit om det til handlingsprogrammet - Jeg er rørt og glad 💪🏼",positive,"På #delmøde19 er jeg hæmmet af tømmermænd, men jeg må alligevel på podiet for at opfordre alle i salen til at tage ansvar og bekæmpe seksuelt upassende adfærd. Det er blevet enstemmigt vedtaget at tilføje et afsnit om dette til handlingsprogrammet - Jeg er rørt og glad 💪🏼"
18,Værsgo'. Årets første Troldspejlet | DRTV,neutral,Her er årets første Troldspejlet tilgængelig på DRTV.
19,Det var for 2 uger siden - nu er vi næsten 30.000 i Facebook gruppen og man estimerer 70.000 på gaden i morgen over hele Danmark #hvorerderenvoksen - se hvorhenne på eller på kortet her,neutral,"For to uger siden var vi 2.000 i Facebook gruppen - nu er vi næsten 30.000, og man forventer, at der vil være 70.000 på gaden i morgen i hele Danmark. #hvorerderenvoksen. Se hvorhenne på kortet her."
20,"#dkmedier Der er en mindre eksplosion her, som kunne fortjene lidt opmærksomhed.",neutral,"Der har været en mindre eksplosion her, som måske fortjener lidt opmærksomhed."
21,"Epinion skrev for nogle år tilbage lidt om, hvordan de gør. Og det er som sagt meget forskelligt fra sted til sted. Går og pønser på at skrive lidt om det, fordi folk generelt tolker meget på de (forskellige) tal 2/2",neutral,"For nogle år siden skrev Epinion lidt om deres arbejdsmetoder, og det er som sagt meget varierende, afhængigt af stedet. Jeg tænker på at skrive lidt om det, fordi folk generelt fortolker de forskellige tal meget."
22,Advarsel: Flere bilister fik falske p-bøder i midtbyen,negative,Bilister i midtbyen blev advarsel om at de modtog falske p-bøder.
23,"⚽️ Der er i dag 3 #fodbold kampe/events mere, der vises direkte:

📺 3 på TV

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral,"I dag bliver der vist direkte transmission af tre fodboldkampe/events:

- Tre af dem vises i fjernsynet

- Der er mere sport i DK, bold i DK, kvindeliga, premier liga, la liga, serie a, cl og el. 

- Link følger"
24,"for længe siden kunne man anmode om at få / købe en af de gamle klippekort automater.. Men hvad er de koster..?? Det kan jeg ikke huske, og jeg kan heller ikke finde det gamle opslag i lavede på Facebook..",neutral,"Tidligere havde man mulighed for at anmode om at få eller købe en af de gamle klippekortautomater... Men prisen, det kan jeg ikke huske, og jeg kan heller ikke finde det gamle opslag, jeg lavede på Facebook."
25,"RT @USER: Luften er gået ud af EU’s toppost-ræs, inden det er begyndt #eudk",neutral,"Luften er forsvundet fra EU's kapløb om topposterne, før det er begyndt #eudk."
26,"Hvorom alting er, lad os håbe det bliver brugt til noget positivt og munder ud i to positive halvlege (gerne i samme kamp, f.eks. næste kamp).",positive,"Uanset hvad, lad os håbe, at det bliver udnyttet til noget positivt og resulterer i to positive halvlege (gerne i samme kamp, for eksempel næste kamp)."
27,Papirarbejdet på jobcentret udfordres. Besparelse i tid og besvær + øget kvalitet #whatsnottolike #påtide #dkpol #beskæftigelse #samskabelse,positive,Jobcentrets papirarbejde står over for udfordringer. Tidsbesparelse og mindre besvær samt højere kvalitet er målene. #Hvadervederikkelideatil #Tidtildet #dkpol #beskæftigelse #samskabelse
28,"Enig.. det er underligt, at de ikke bare skriver det, når de jo ikke ligefrem har forsøgt at skjule det. Men de agerer vel ikke medie. De laver bare podcasts som 100-vis af andre danskere",neutral,"Jeg er enig... det er mærkeligt, at de ikke bare skriver det, når de ikke engang har prøvet at skjule det. Men de handler nok ikke som et medie. De laver bare podcasts som mange andre danskere."
29,Læs et uddrag fra mandagens døgnrapport her. #politidk,neutral,Få adgang til et uddrag af mandagens døgnrapport her. #politidk
30,"Det er imponerende, at Rojo kigger tilbage på Anderson to gange, inden Anderson helt udækket kan prikke bolden i mål. Lad mig gætte på at han ikke er på Old Trafford efter sommerpausen. #pldk",negative,"Det er imponerende, at Rojo ser tilbage på Anderson to gange, inden Anderson får helt fri og prikker bolden i nettet. Jeg vil gætte på, at han ikke vil være på Old Trafford efter sommerpausen."
31,"Spændende udvikling i #kenya som vil betyder meget for fremskridt mod #verdensmålene. Og det bygger på en ikke helt ny, men stadig utrolig vigtig innovation: offentlige investeringer i velfærd! #dkaid #dkpol",positive,"Der er en interessant udvikling i Kenya, som vil have stor betydning for fremskridt mod verdensmålene. Og det er baseret på en ikke helt ny, men stadig utrolig vigtig innovation: offentlige investeringer i velfærd!"
32,"Første krise hos lufthavns-korrespondenten her i Istanbuls nye lufthavn: Jeg eksisterer ikke. 
Lover at opdatere, hvordan dramaet ender inden længe.",neutral,"Den lufthavns-korrespondent, der er her i Istanbuls nye lufthavn, oplever sin første krise: Jeg er ikke til stede. Jeg vil holde jer opdateret om, hvordan dramaet udvikler sig, snart."
33,"De stakkels, stakkels familier på langsiden, som bruger 90% af kampen med fokus på os. Hey, er det ikke ham fra kanal 5? 🤔",negative,"Familierne på langsiden er virkelig uheldige, da de bruger 90% af kampen på at fokusere på os. Hør, er det ikke personen fra kanal 5? 🤔"
34,"Man skal kraftigt overveje om man vil promovere dette patientmateriale. Det er, efter min mening, at tage pis på patienter med kroniske smerter, at henvise dem til traditionel healing og psykoterapi. Hvor er evidensen?? I værste fald gør det meget mere skade end gavn.",negative,"Det er vigtigt at grundigt overveje, om man ønsker at fremme dette patientmateriale. Det er i mine øjne at gøre grin med patienter med kroniske smerter ved at henvise dem til traditionel healing og psykoterapi. Hvor er beviserne? I værste fald kan det gøre mere skade end gavn."
35,"Det er det garanteret! :D Hold øje med - så kan du se de kommende #twaalbar, #twedagsbar og #twaarhusbar",positive,"Du kan helt sikkert regne med det! :D Hold øje med - så vil du kunne spotte de kommende #twaalbar, #twedagsbar og #twaarhusbar."
36,Regeringen lægger an til ny motorvej i hovedstaden,neutral,Regeringen planlægger at opføre en ny motorvej i hovedstaden.
37,"Kongehuset står nu for tur. Det er en oldgammel og forældet mentalitet, der ikke høre hjemme i den frie verden. Og her, bliver den sidste apanage udbetalt. 
En folk royalister er stadig tilbage, men de begynder også at skabe oprør. Den private hær, gør hvad den altid har gjort.",negative,"Det er nu Kongehuset's tur. Det er en gammel og forældet tankegang, der ikke hører til i den moderne verden. Og her bliver den sidste økonomiske støtte udbetalt. Der er stadig royalister blandt folket, men de begynder også at gøre oprør. Den private hær fortsætter med at gøre, hvad den altid har gjort."
38,"Jeg er ikke særlig pessimistisk, fordi jeg tror vi taber. Det er mest fordi jeg tror at Damen ikke spiller. Hvis hele holdet er klar, så er jeg rimelig sikker på, at vi munker dem.
Men det sidder også bare i baghovedet, at vi kan blive de store tabere, hvis vi smider point. (1/2)",neutral,"Jeg er ikke specielt pessimistisk, fordi jeg ikke tror, vi vil tabe. Det er primært fordi jeg tror, Damerne ikke spiller. Hvis hele holdet er klar, er jeg ret sikker på, at vi vil slå dem. Men der er også en bekymring om, at vi kan ende som de store tabere, hvis vi mister point. (1/2)"
39,Sædvanlig manipulation fra Venstre. Det er meget lidt kønt at se på. Heldigvis har vælgerne for længst gennemskuet det. Lad os i stedet høre hvad V vil.,negative,"Venstre manipulerer som sædvanligt, hvilket er meget grimt at se på. Heldigvis har vælgerne for længst gennemskuet det. Lad os i stedet fokusere på, hvad V ønsker."
40,"Finansministeren har svaret på kritik. Uden rigtig at svare. Hvorfor vil du ikke indskrive klima og bæredygtighed i ministeriets mission, når det nu ""er noget, [du] kræver, organisationen leverer på?"", @USER?
#klimanøl #dkgreen #dkpol

[LINK]",negative,"Hvorfor vil du ikke inkludere klima og bæredygtighed i ministeriets mission, når du selv kræver, at organisationen leverer på det? Finansministeren har svaret på kritikken, men uden at give et egentligt svar."
41,Hvis deres påstand er forkert på baggrund af de data de har leveret er det jo helt fint at bede om mere. I dette tilfælde ved jeg ikke om de er fyldestgørende. Det må du vurdere.,neutral,"Hvis din påstand er urigtig baseret på de data, du har fremlagt, er det helt acceptabelt at bede om flere. I dette tilfælde ved jeg ikke, om de er tilstrækkelige. Det er op til dig at vurdere."
42,For at citere nummer 1 på hitlisten over højrepopulistiske stråmænd: Du skal ikke knægte min ytringsfrihed!,positive,"Hvis du vil angive den øverste person på listen over højre-populistiske talerør, lyder det sådan: Du må ikke undertrykke min ret til at ytre mig!"
43,Frisør opdagede tegn på kræft og fik ham i behandling: - Kan ikke takke hende nok,positive,Frisøren opdagede tegn på kræft og fik ham ind i behandling - Jeg kan ikke takke hende nok.
44,"Det er svært ikke at være lidt stolt af udviklingen i forretningen i Pilestræde, og så håber jeg naturligvis, at Euroinvestor tilsvarende kommer til at bidrage positivt til resultatet i det nye år efter vi er kommet med i familien.",positive,"Det er svært at undgå at være en smule stolt over udviklingen i forretningen på Pilestræde, og jeg håber selvfølgelig, at Euroinvestor vil have en tilsvarende positiv indvirkning på resultatet i det kommende år, når vi er blevet en del af familien."
45,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",neutral,"Manglen på arbejdskraft i Danmark påvirker både velfærden og asylansøgere, da 7,5% af BNP kommer fra udenlandsk arbejdskraft. Dette link viser, at væksten går i stå og det tager penge fra velfærden."
46,"Vi kan godt være stolt over i F.C. København at have en spiller som Viktor Fischer der virkelig tør at stå frem. Det er ikke mange mennesker der er ligesom Viktor, det kan vi alle sammen blive enige om, men han tør at stå frem og...",positive,"Det er en kilde til stolthed for os i F.C. København at have en spiller som Viktor Fischer, der virkelig tør at træde frem i rampelyset. Der er få mennesker som Viktor, og det er noget vi alle kan enes om, men han har modet til at stille sig frem og..."
47,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk",negative,"Selvom FCK's forsvarsspillere kun lukkede et mål ind, var ingen af dem gode nok til at blive udvalgt til månedens hold i april i @USER."
48,Opkøb trækker Royal Unibrew op i første kvartal,positive,I første kvartal er Royal Unibrew steget på grund af opkøb.
49,Buffon bør fra nu af hellige sig nationalsang på fuld tid,negative,Fra nu af bør Buffon bruge al sin tid på at synge nationalsangen.
50,"Nej, der er altså bevægelsesfrihed i Danmark. Endnu. Ved godt, at politiet helst ikke må komme på Christiania.",negative,"Ja, der er faktisk fri bevægelighed i Danmark. Indtil videre. Jeg ved godt, at politiet helst ikke bør komme ind på Christiania."
51,(2/3) NU MÅ VI LIGE!! Arh... Numåvilige! Ved Kirsten Birgit hvad det er der foregår? Ellers kunne du overveje at pudse hende på dine nye haters. Hun plejer at være rimeligt god til at lukke munden på folk.,negative,"(2/3) Hov... Nu må vi se! Mon Kirsten Birgit ved, hvad der foregår? Ellers kan du tænke over at informere hende om dine nye fjender. Hun plejer at være ret god til at få folk til at tie stille."
52,"Det siges dog, at Austin havde fået en fiber og derfor sparkede han i arrigskab i banden og var altså skadet forinden.#agfeb #tv3sport",neutral,"Der siges dog, at Austin havde fået en fiberskade, hvilket fik ham til at sparke i banden i arrigskab og derfor var skadet på forhånd."
53,"Medvirkede i dagens P1 Debat om Paludan og Nørrebro. Der var mildest talt gang i studiet.. #dkpol

[LINK]",positive,"Jeg deltog i dagens P1 Debat om Paludan og Nørrebro. Studiet var virkelig livligt.. #dkpol

[LINK]"
54,"Søndagaftenhåndværkertips søges. Slag på tasken, hvad koster det at installere et sæt franske døre i en simpel gips væg hvor der muligvis skal flyttes noget el først? I runde tal inkl dørens pris...#TwitterHjerne",neutral,"Jeg leder efter håndværkstips til søndag aften. Kom med et skøn, hvad koster det at installere et sæt franske døre i en almindelig gipsvæg, hvor der muligvis skal flyttes noget el først? Cirka inklusive prisen for døren... #TwitterHjerne"
55,"Berlingske lavede engang en artikel. Danskere udtalte sig for eller imod kongehuset og resultatet blev:""Der er historisk få republikanere i Danmark. Ca. 82 pct. af befolkningen ønsker at bevare monarkiet, mens kun 13 pct. ønsker at afskaffe det"". Held og lykke 🧐",neutral,"For en tid siden udgav Berlingske en artikel om danskernes holdninger til kongehuset, hvilket resulterede i følgende konklusion: ""Der er ganske få republikanere i Danmark. Cirka 82 procent af befolkningen ønsker at bevare monarkiet, mens kun 13 procent ønsker at afskaffe det"". Held og lykke! 🧐"
56,Arbejde med væsentlige samfundsspørgsmål og bruge sin faglighed på at finde gode løsninger på svære problemstillinger. Det giver mening til arbejdet som embedsmand. Læs s klumme i #dkpol,neutral,At beskæftige sig med vigtige samfundsrelaterede spørgsmål og anvende sin ekspertise til at finde gode løsninger på komplekse udfordringer giver mening for embedsmænd. Læs klumme om dette i #dkpol.
57,Den undersøgelse du nævner er en del mængde af den store samlede med mange flere parametre.,neutral,Den omtalte undersøgelse udgør en del af den samlede mængde med mange ekstra parametre.
58,"#ElskDenDuVil
@USER #fckob
Gi’ homofobien 🏳️‍🌈 det røde kort! Vis din støtte til et mangfoldigt og lige Danmark. 💚 #respekt #tolerance #anstændighed #forskellighed #LGBTdanmark #dkmedier",positive,"Vis din støtte til et mangfoldigt og lige Danmark ved at give homofobien det røde kort. Lad os vise respekt, tolerance, anstændighed og forskellighed. Støt LGBTDanmark og #dkmedier."
59,"Det offentlige lægger ikke ud (ever), men er der tale om børnebidrag, indkræver kommunen pengene løbende hos den forælder der skal betale og udbetaler beløbet til modtager-forælderen. Kender ikke til andre tilfælde hvor det offentlige betaler ubetalte skyldige beløb. Fogedretten!",negative,"Det offentlige betaler ikke, men når det kommer til børnebidrag, opkræver kommunen løbende pengene fra den betalende forælder og udbetaler beløbet til modtagerforælderen. Jeg kender ikke til andre tilfælde, hvor det offentlige betaler ubetalte skyldige beløb. Fogedretten er en undtagelse."
60,"Og jo. Det er da ekstremt grænseoverskridende. Særligt fordi det, han siger, er dybt injurierende.",negative,"Ja, helt bestemt. Det er virkelig meget grænseoverskridende. Især fordi det, han siger, er meget krænkende."
61,"Så er jeg hoppet på GoT, første par afsnit set - det ser lovende ud",positive,"Jeg er begyndt at se GoT, har set de første par afsnit - det ser godt ud indtil videre"
62,"Det er simpelthen sådan cirka en hel måned hvert år, gymnasieeleverne ikke dukker op til undervisningen. #dkpol #dkmedier 

[LINK]",negative,Gymnasieeleverne møder simpelthen ikke op til undervisningen i cirka en hel måned hvert år. #dkpol #dkmedier
63,Ergo så fortsættes planerne jo bare i hvert parti. Så hvor meget forskel er der egentlig på den aktuelle politik? Ja der er flere sygehuse under Venstre der er blevet lukket. Men planerne er jo bare kørt videre? Endnu en grund til at vende Borgen ryggen.,negative,"Derfor fortsætter planerne bare i hvert enkelt parti. Hvor stor er forskellen egentlig i den nuværende politik? Ja, Venstre har lukket flere sygehuse, men planerne er blot fortsat. Det er endnu en grund til at vende ryggen til Borgen."
64,"En forbipasserende havde opdaget, at der stod en bil og brændte.",neutral,"En person, der gik forbi, bemærkede, at der var en bil, der brændte."
65,"Præcis, den med englændere på ferie er også genial ....",positive,"Ja, det med briter, der tager på ferie, er også fantastisk ...."
66,"Uheld på Københavnsvej i Vordingborg gav lange køer mandag eftermiddag. 
#fuh #uheld #ulykke #vordingborg #politidk #nyheder",negative,"Der skete en ulykke på Københavnsvej i Vordingborg, hvilket resulterede i store trafikkøer mandag eftermiddag."
67,"Man kan jo godt forstå at de ikke vil indrømme hvilke slags mennesker de er, det må da være flovt.",negative,"Det er forståeligt, at de ikke ønsker at erkende, hvilken type mennesker de er, det må være pinligt."
68,"At de radikale er med , det siger det hele .
Så er man klar over, at det absolut ikke gavner de mest nedslidte.
Ikke engang en tilbagegang på 21 mandater , kan få jer til at levere et ordentligt stykke arbejde.
Men det får i snart 4 år at tænke over i !.",negative,"Når de radikale er til stede, siger det alt. Så forstår man, at det ikke gavner de mest nedslidte. Selv en nedgang på 21 mandater kan ikke få jer til at udføre et godt stykke arbejde. I har snart 4 år til at tænke over det!"
69,"“Min første tanke var, at man da ikke bare melder børn ud af grundskolen, tager små børn ud af daginstitutionen og tvinger en far til at sige sit job op, uden at nogen instans tager hånd om dem efterfølgende i rets- og velfærdsstaten Danmark. Men det gjorde man”#paradigmeskift",negative,"""Da jeg først hørte det, kunne jeg ikke forstå, hvordan man kan tage børn ud af skolen, fjerne små børn fra daginstitutionen og presse en far til at opgive sit job uden nogen form for opfølgning og støtte fra retssystemet og velfærdsstaten Danmark. Men det var præcis, hvad der skete."""
70,"Biblioteker er også blevet kulturcentre og centre for at formidle innovation. Virkeliggjort folkeoplysning på alle måder. Hvis der skal ske noget med dem, så skal det blot være endnu mere fart på i samme retning!",positive,"Biblioteker har udviklet sig til at være kulturcentre og faciliteter for at fremme innovation. De realiserer folkeoplysning på alle måder. Hvis der skal ske ændringer med dem, er det blot nødvendigt at accelerere i den samme retning!"
71,"2 lidt for friske drenge på hhv 14 og 15 år tilbageholdt efter at have foretaget en ulovlig indsamling i Vemmelev. Med hjemmelavede ""Røde Kors"" indsamlingsbøtter lykkedes det at indsamle næsten 100 kr. Det koster nu den ældste en sigtelse for bedrageri. Pengene er retur #politidk",negative,"To unge drenge på henholdsvis 14 og 15 år blev tilbageholdt, da de foretog en ulovlig indsamling i Vemmelev. Ved hjælp af hjemmelavede indsamlingsbøtter med ""Røde Kors"" logo formåede de at indsamle næsten 100 kr. Nu er den ældste af drengene sigtet for bedrageri. Pengene er blevet returneret. #politidk"
72,"Sagen om DBU's valg af Copenhagen Sundays som EM-værter bliver mere og mere interessant. Nu har Ekstra Bladet også kastet sig over den. Holder I stadig fast i, at de to er de rigtige til at ""samle danskerne om EM 2020"" / #sldk",negative,"Interessen for sagen om DBU's valg af Copenhagen Sundays som værter for EM bliver stadig større og mere spændende. Nu har Ekstra Bladet også engageret sig i den. Holder I stadig fast i, at det er den rette beslutning for at ""samle danskerne om EM 2020"" / #sldk?"
73,"Jeg er stolt over alle de danskere jeg kender, som aktivt yder regeringen modstand og insisterer på værdier som tolerance, åbenhed, sammenhold og frihed.

Der er ikke noget i det politiske system jeg er stolt over.",neutral,Jeg er ikke stolt af noget i det politiske system.
74,"""Det var en skandale, at han sparkede på mål. Det giver jeg absolut intet for, og det var på ingen måde i orden"" - Her nedlægger han jo en præmis, som han han reelt set ikke ved noget om. Det er da mangel på format.",negative,"Det er en skandale, at han skød mod mål. Jeg anerkender overhovedet ikke dette, og det var på ingen måde acceptabelt. Han påstår, at han har en viden, som han faktisk ikke har. Det viser mangel på erfaring."
75,"Det passer ikke helt Lars, selvom man godt kunne få mistanken. Jeg lavede en lille undersøgelse igår. Kun 26% af tweets fra Venstres feed, handler om hva andre vil og gør. Det er den store lyseblå nede i højre hjørne af kagen!",negative,"Selvom det måske kunne antages, Lars, er det ikke helt sandt. Jeg lavede en lille undersøgelse i går, og kun 26% af tweetsene fra Venstres feed handler om, hvad andre vil og gør. Det udgør et mindre segment i den nedre højre del af kagen."
76,"Kan flyve med god samvittighed, når forskning i bæredygtig olie - baseret på organisk affald og plastik, og som raffineret kan hældes direkte i eksisterende flymotorer - bliver skaleret op. #dkforsk #dkbiz #SDG10 #SDG7",positive,"Når forskning inden for bæredygtig olie, der er baseret på organisk affald og plastik og kan raffineres og bruges direkte i flymotorer, skaleres op, kan man flyve med god samvittighed."
77,"Så nu har jeg købt et regnbueflag, som kommer med på Sydsiden på søndag!😁 🌈. Og hvis nogen har et handicap-flag, kvindeflag, jydeflag eller andet relevant, så tager jeg også gerne det med. Jeg hader næsten ingen, så længe de er Brøndbyfans! #brøndby #nejtilhomofobi",positive,"Jeg har nyligt anskaffet mig et regnbueflag, som jeg vil medbringe til Sydsiden på søndag! 😁🌈. Og hvis nogen har et flag med handicap-symbol, kvindeflag, jydeflag eller noget lignende, så vil jeg også gerne have det med. Jeg har næsten ingen hadefulde følelser, så længe de er Brøndbyfans! #brøndby #nejtilhomofobi"
78,"🤾‍♀️ Der er i dag 2 #håndbold kampe/events, der vises direkte:

📺 2 på TV
#TV #dksport #dkbold #hndbld

🔗",neutral,I dag vises der to håndboldkampe/events direkte på TV.
79,Forandringer kan også være af det onde. Læg mere vægt på det sociale end det liberale. Det er der behov for i en situation med stadig større ulighed #dkpol,negative,"I en situation med stigende ulighed er der behov for at fokusere mere på det sociale end det liberale og erkende, at forandringer kan have negative konsekvenser."
80,"Seneste nyt fra Danmark og Verden #nyheder: Danskere tilbragte påsken online i sommerhuset Mange forbinder formentlig sommerhus med gåture, brætspil og gode bøger, men noget tyder på, at danskere er lige så meget online i sommerhuset som derhjemme.
En an…",neutral,"Nyhederne fortæller, at danskere brugte påsken på at være online i sommerhuset, hvilket tyder på, at de er lige så meget på nettet dér som hjemme."
81,"Ved ikke om det ligefrem lyder som et overfald. Dem fra XR jeg snakkede med i dag talte i øvrigt dansk og understregede netop, at de er ikke-voldelige. Og det er da også sådan, det skal være.",positive,"Jeg er usikker på, om det virkelig lyder som en overfaldssituation. De personer fra XR, jeg talte med i dag, brugte i øvrigt dansk og betonede specifikt, at de er ikke-voldelige. Og det er også sådan, det burde være."
